Tutorial Group,Group Number,Student ID,School,Name,Gender,CGPA
G-91,901,3505,EEE,Nina Wong,Female,3.9
G-91,901,1749,CEE,Aiyun Zhou,Male,4.2
G-91,902,2660,CoE,Gavin Tan,Male,3.88
G-91,902,4692,CoB (NBS),Lily Rogers,Female,4.2
G-91,902,4996,CCDS,Zheng Li,Male,4.11
G-91,902,5166,EEE,Qiao Min,Female,4.01
G-91,902,4084,NIE,Xavier Cox,Male,4.19
G-91,903,5295,SSS,Michael Zhang,Male,3.98
G-91,903,5120,SBS,Aria Wang,Female,4.2
G-91,903,3584,CEE,Xing Wei,Male,4.1
G-91,903,4971,CoE,Charlotte Anderson,Female,4.0
G-91,903,4705,EEE,Hui Ling Ng,Male,4.2
G-91,904,85,CoB (NBS),Kira Sato,Female,4.01
G-91,904,5082,CoE,Gunnar Yang,Male,4.2
G-91,904,1198,MAE,Fatima Ali,Female,4.15
G-91,904,5760,EEE,Zane Chen,Male,4.01
G-91,904,1834,SSS,Ha Tran,Female,4.15
G-91,905,3085,ADM,Andrew Wong,Male,4.03
G-91,905,692,CoB (NBS),Samantha Ng,Female,4.18
G-91,905,2401,CCDS,Karthik Nair,Male,4.12
G-91,905,5972,SoH,Clara Xu,Female,4.03
G-91,905,331,NIE,Oliver Chen,Male,4.17
G-91,906,1009,SSS,Samia Khan,Female,4.03
G-91,906,2377,CoE,Ryan Peterson,Male,4.15
G-91,906,5763,CoB (NBS),Mia Sun,Female,4.12
G-91,906,354,CEE,Haris Malik,Male,4.05
G-91,906,3998,MAE,Elena Morales,Female,4.17
G-91,907,443,WKW SCI,Huang Wei Lim,Male,4.05
G-91,907,1695,CoB (NBS),Zainab Binti Musa,Female,4.15
G-91,907,5208,CEE,Tristan Zhang,Male,4.09
G-91,907,84,MAE,Tallulah Tan,Female,4.05
G-91,907,4240,CCDS,Ajay Thakur,Male,4.14
G-91,908,2997,CoB (NBS),Alyssa Yeo,Female,4.05
G-91,908,4986,CEE,Xander Wang,Male,4.14
G-91,908,5640,CCEB,Alya Binti Harun,Female,4.3
G-91,908,2173,EEE,Kiran Nair,Male,4.05
G-91,908,3450,SSS,Lyra Tsai,Female,4.06
G-91,909,3579,CoE,Landon Liu,Male,4.05
G-91,909,4760,CoB (NBS),Uli Dwi,Female,4.1
G-91,909,3519,SoH,Parker Martin,Male,4.22
G-91,909,1397,CCEB,Nadia Aziz,Female,4.1
G-91,909,2441,CCDS,Wei Ming,Male,4.06
G-91,910,4656,CoB (NBS),Exiang,Female,4.05
G-91,910,5845,CCDS,Yoko Taniguchi,Female,3.85
G-91,910,5531,CoB (NBS),Sofia Lin,Female,4.14
G-91,910,5206,CoE,Raymond Lim,Male,4.07
G-91,910,474,CoB (NBS),Vikram Rao,Male,3.82
G-92,911,4627,WKW SCI,Michael Brown,Male,3.9
G-92,911,5865,SPMS,Lan Xiu,Female,4.23
G-92,911,5470,CEE,Husni Bin Mohd,Male,4.15
G-92,911,5292,EEE,Shalini Rao,Female,3.92
G-92,911,4400,CCDS,Tobias Li,Male,4.22
G-92,912,904,CCDS,Harris Rahman,Male,4.0
G-92,912,1391,MSE,Qistina Binti Mohd,Female,4.2
G-92,912,5806,NIE,Khanh Nguyen,Male,4.18
G-92,912,4113,SBS,Rania Noor,Female,3.94
G-92,912,5135,CCEB,Quin Tsang,Male,4.22
G-92,913,1913,CoB (NBS),Heng Wei,Male,4.0
G-92,913,3856,CCDS,Avery Reyes,Female,4.22
G-92,913,2369,CCEB,Hao Jun Lim,Male,4.1
G-92,913,2236,SPMS,Salina Binti Omar,Female,3.95
G-92,913,3047,NIE,Nico Lim,Male,4.22
G-92,914,2494,CCEB,Jessie Tan,Female,4.0
G-92,914,2325,EEE,Xander Yip,Male,4.21
G-92,914,4073,CoB (NBS),Anum Iqbal,Female,4.15
G-92,914,2848,CEE,Kuzaimi Bin Rahman,Male,4.0
G-92,914,146,MAE,Jasmine Zhao,Female,4.19
G-92,915,1199,NIE,Tariq Khan,Male,4.0
G-92,915,4945,CoB (NBS),Sarah Kelly,Female,4.17
G-92,915,3768,CoE,Ming Zhou,Male,4.18
G-92,915,5626,EEE,Jing Chen,Female,4.01
G-92,915,2301,MAE,Zane Tan,Male,4.2
G-92,916,380,CoB (NBS),Ella Ramirez,Female,4.01
G-92,916,4027,EEE,Lucas Lee,Male,4.2
G-92,916,4369,SSS,Megan Tan,Female,4.15
G-92,916,555,CCDS,Ricky Tan,Male,4.02
G-92,916,175,WKW SCI,Sara Zhang,Female,4.17
G-92,917,1333,NIE,Vincent Wong,Male,4.02
G-92,917,2304,CoB (NBS),Erica Chen,Female,4.17
G-92,917,3023,EEE,Carter Young,Male,4.1
G-92,917,2063,CCEB,Samantha Evans,Female,4.03
G-92,917,2900,SBS,Leo Turner,Male,4.19
G-92,918,3900,CoB (NBS),Riley Green,Female,4.03
G-92,918,3793,CEE,Jett Green,Male,4.19
G-92,918,4202,SoH,Sasha Lim,Female,4.12
G-92,918,2681,SBS,Samuel Robinson,Male,4.06
G-92,918,4344,SSS,Tatiana Ivanovna,Female,4.16
G-92,919,1700,CoB (NBS),Kevin Chang,Male,4.03
G-92,919,3013,NIE,Harper Chen,Female,4.12
G-92,919,4635,CCDS,Qais Bin Mohd,Male,4.25
G-92,919,99,EEE,Abigail Lee,Female,4.09
G-92,919,1185,SPMS,Nicolas Brown,Male,4.08
G-92,920,1189,SoH,Aria Patel,Female,4.12
G-92,920,1332,CoB (NBS),Lily Smith,Female,3.92
G-92,920,461,CCEB,Fathima Khan,Female,4.25
G-92,920,2210,CCDS,Ilya Semyonov,Male,4.09
G-92,920,4146,CoB (NBS),Amit Chandra,Male,3.85
G-93,921,4970,SSS,Tran Thi Luong,Female,3.88
G-93,921,3342,NIE,Chau Tran,Male,4.25
G-93,921,5610,CCDS,Xiu Zhen Tan,Female,4.1
G-93,921,4752,SBS,Liam Ng,Male,4.0
G-93,921,2761,CoB (NBS),Anu Joshi,Female,4.48
G-93,922,816,CoB (NBS),Khalisah Binti Mohd,Female,3.9
G-93,922,3834,SoH,Adeel Hussain,Male,4.23
G-93,922,4597,CoE,Pamela Tan,Female,4.14
G-93,922,601,EEE,Ulysses Yip,Male,4.01
G-93,922,1498,NIE,Akemi Saito,Female,4.52
G-93,923,1394,SoH,Lydia Bennett,Female,4.0
G-93,923,492,EEE,Darren Yeo,Male,4.2
G-93,923,5634,CCEB,Willow Bennett,Female,4.1
G-93,923,2599,ADM,Charles Cooper,Male,4.02
G-93,923,1205,MAE,Zainab Malik,Female,4.19
G-93,924,2172,CoB (NBS),Aisha Binti,Female,4.02
G-93,924,1637,CEE,Zane Chan,Male,4.19
G-93,924,4710,EEE,Anjali Joshi,Female,4.15
G-93,924,5307,CoE,Peizhen,Male,4.05
G-93,924,4566,SBS,Sonia Kapoor,Female,4.19
G-93,925,4972,SSS,Anya Tan,Female,4.02
G-93,925,5798,CEE,Lucas Ong,Male,4.19
G-93,925,2185,ADM,Rania Binti Ali,Female,4.1
G-93,925,1295,CoB (NBS),Maxwell Li,Male,4.05
G-93,925,2249,EEE,Omar Khan,Female,4.2
G-93,926,4065,MAE,Holly Zhang,Female,4.03
G-93,926,5013,CEE,Rohan Bhatt,Male,4.18
G-93,926,2064,NIE,Ronghua,Female,4.15
G-93,926,4610,EEE,Logan Perry,Male,4.08
G-93,926,5446,CCEB,Meera Iyer,Female,4.18
G-93,927,4176,EEE,Henry Lin,Male,4.09
G-93,927,106,CCDS,Lily White,Female,4.18
G-93,927,5001,CoB (NBS),Carter Liu,Male,4.17
G-93,927,1857,SSS,Fitriani Rahayu,Female,4.05
G-93,927,4907,CCEB,Aman Kumar,Male,4.18
G-93,928,22,CCEB,Zara Johnson,Female,4.05
G-93,928,4653,CCDS,Oliver Wright,Male,4.18
G-93,928,1028,EEE,Kriti Jain,Female,4.2
G-93,928,3751,ADM,Finn Walker,Male,4.1
G-93,928,893,CoB (NBS),Sofia Williams,Female,4.09
G-93,929,1921,CCDS,Joseph Parker,Male,4.12
G-93,929,1932,CoB (NBS),Niamh Wright,Female,4.09
G-93,929,1118,CoB (NBS),Hiroshi Tanaka,Male,4.15
G-93,929,5862,LKCMedicine,Tanya Mohan,Female,4.06
G-93,929,3822,CCEB,Yuan Lei,Male,4.12
G-93,930,1948,CCDS,Cika Puspita,Female,4.1
G-93,930,2651,CoB (NBS),Disha Mehta,Female,3.86
G-93,930,3293,SoH,Sari Rakhmawati,Female,4.79
G-93,930,1147,SSS,Zhi Zhen,Male,3.92
G-93,930,5807,CCDS,Benjamin Zhang,Male,4.27
G-94,931,5169,MSE,Gracie Hall,Female,3.85
G-94,931,1969,EEE,Riley Turner,Female,4.22
G-94,931,1107,CoB (NBS),Zara Khan,Female,4.09
G-94,931,579,CEE,James Nelson,Male,4.01
G-94,931,1893,SBS,Nida Javed,Female,4.19
G-94,932,5484,MAE,Chloe Robinson,Female,3.91
G-94,932,1071,CEE,Margaret Tan,Female,4.19
G-94,932,3438,SBS,Layla Alvi,Female,4.09
G-94,932,5203,CoB (NBS),Nikhil Bansal,Male,3.88
G-94,932,4983,EEE,Ishika Roy,Female,4.19
G-94,933,998,CoE,Paola Santos,Female,3.95
G-94,933,1481,CoB (NBS),Freddy Wong,Male,4.22
G-94,933,3637,MAE,Pallavi Reddy,Female,4.12
G-94,933,184,SoH,Adriel Tan,Male,4.03
G-94,933,2240,CCDS,Saanvi Verma,Female,4.18
G-94,934,2437,CEE,Charlotte Foster,Female,4.0
G-94,934,5409,SPMS,Wang Wei,Male,4.15
G-94,934,797,MSE,Riya Kapoor,Female,4.06
G-94,934,4137,CoE,Mason Lee,Male,4.03
G-94,934,156,CoB (NBS),Scarlett Collins,Female,4.18
G-94,935,4891,SSS,Sheela Krishnan,Female,4.0
G-94,935,3432,ASE,Rully Prabowo,Male,4.15
G-94,935,1793,EEE,Ella Tan,Female,4.14
G-94,935,5753,CCEB,Ezekiel Li,Male,4.04
G-94,935,2551,CoB (NBS),Ivy Lin,Female,4.18
G-94,936,3910,SPMS,Hannah Morris,Female,4.01
G-94,936,5133,ADM,Houston Chen,Male,4.14
G-94,936,4082,SoH,Paige Wong,Female,4.06
G-94,936,551,SBS,Lorenzo Wu,Male,4.04
G-94,936,1751,MAE,Cindy Tan,Female,4.15
G-94,937,3495,MAE,Shan Mei,Female,4.03
G-94,937,2499,CoE,Jackson Allen,Male,4.12
G-94,937,4232,CCEB,Fatimah Noor,Female,4.14
G-94,937,1583,CEE,Amir Bin Khair,Male,4.05
G-94,937,2899,CoB (NBS),Zainab Rehman,Female,4.14
G-94,938,1669,CEE,Sofia Cooper,Female,4.03
G-94,938,5719,EEE,Spencer Xu,Male,4.11
G-94,938,2725,SSS,Natalia Chen,Female,4.06
G-94,938,5179,LKCMedicine,Kade Wu,Male,4.1
G-94,938,241,MAE,Chloe Davis,Female,4.15
G-94,939,4522,SSS,Caleb Hughes,Male,4.08
G-94,939,4033,CCEB,Maya Huang,Female,4.06
G-94,939,727,SPMS,Parker Wu,Male,4.48
G-94,939,4530,NIE,Nan Liu,Female,4.04
G-94,939,94,MAE,Ajay Bansal,Male,4.11
G-94,940,63,WKW SCI,Lara Wong,Female,4.05
G-94,940,4230,SSS,Anita Devi,Female,3.85
G-94,940,4556,CoB (NBS),Peixuan,Female,4.25
G-94,940,3892,CoE,Long Thi Bich,Male,4.11
G-94,940,2508,CCEB,Ahmed Choudhary,Male,3.85
G-95,941,4615,CCEB,Kenta Matsumoto,Male,3.86
G-95,941,4085,CCDS,Matthew Baker,Male,4.5
G-95,941,4480,EEE,Jesse Bennett,Male,4.11
G-95,941,3466,CEE,Li Jing,Female,3.89
G-95,941,2284,SoH,Ailin,Male,4.3
G-95,942,3339,NIE,Koh Tze,Male,3.88
G-95,942,3151,EEE,Lijun,Female,4.2
G-95,942,5242,CCEB,Rizky Hidayat,Male,4.1
G-95,942,4733,SoH,Scarlett Lee,Female,3.89
G-95,942,657,CoE,Yong Cheng Tan,Male,4.2
G-95,943,1060,CoB (NBS),Igor Kuznetsov,Male,3.9
G-95,943,2917,SoH,Manisha Wadhwa,Female,4.17
G-95,943,4567,CoE,Siddharth Patil,Male,4.11
G-95,943,1211,EEE,Kanya Setiawati,Female,3.9
G-95,943,2226,SSS,Subhash Yadav,Male,4.19
G-95,944,3698,CoB (NBS),Hui Ying Tan,Male,4.0
G-95,944,3012,SSS,Anam Iqbal,Female,4.14
G-95,944,1581,ASE,Kunal Joshi,Male,4.1
G-95,944,3734,CEE,Aubrey Collins,Female,3.91
G-95,944,5710,SoH,Kartik Nair,Male,4.26
G-95,945,1509,WKW SCI,Nianzu,Male,4.0
G-95,945,2572,SSS,Madeline Wu,Female,4.11
G-95,945,591,MSE,Ming Yu,Male,4.12
G-95,945,5407,CEE,Zara Binti Zain,Female,3.91
G-95,945,1846,CoE,Darren Scott,Male,4.18
G-95,946,2501,CoB (NBS),Riku Nakamura,Male,4.0
G-95,946,4704,MAE,Dahlia Cooper,Female,4.1
G-95,946,5440,CoE,Adil Khan,Male,4.09
G-95,946,251,SoH,Isabella White,Female,3.94
G-95,946,721,WKW SCI,Carter Li,Male,4.18
G-95,947,3885,MAE,Liam Yu,Male,4.01
G-95,947,3545,SSS,Saniya Ali,Female,4.08
G-95,947,1928,NIE,Ming Wei,Male,4.15
G-95,947,2700,EEE,Layla Tan,Female,3.94
G-95,947,3562,CoE,Saqib Khan,Male,4.16
G-95,948,3412,EEE,Rishabh Yadav,Male,4.01
G-95,948,808,CCEB,Lillian Cooper,Female,4.05
G-95,948,4812,CoB (NBS),Quincy Ramos,Male,4.05
G-95,948,1848,SSS,Malaya Chen,Female,4.03
G-95,948,4926,SBS,Quinton Young,Male,4.03
G-95,949,4186,WKW SCI,Aditya Bansal,Male,4.02
G-95,949,2480,ADM,Zara Noor,Female,4.04
G-95,949,3158,CCDS,Jae-Min Park,Male,4.52
G-95,949,5455,CCEB,Selah Lin,Female,3.95
G-95,949,4439,CEE,Caden Rivera,Male,4.03
G-95,950,3410,CCEB,Raegan Chen,Female,4.0
G-95,950,3059,MAE,Emily Ho,Female,3.88
G-95,950,191,CCDS,Ying Hui,Female,4.2
G-95,950,1880,SSS,Christopher Martinez,Male,4.17
G-95,950,5284,CoE,Souta Watanabe,Male,3.8
G-96,951,4693,LKCMedicine,Ellie Bell,Female,3.86
G-96,951,4288,EEE,Oscar Lim,Male,4.17
G-96,951,3224,CCEB,Ritika Mehta,Female,4.08
G-96,951,3552,CEE,Dmitri Andreevich,Male,4.0
G-96,951,511,CoB (NBS),Zhaofeng,Female,4.25
G-96,952,2905,SBS,Ella Wright,Female,3.88
G-96,952,3862,MAE,Jin-Soo Lee,Male,4.17
G-96,952,5834,CCEB,Rida Iqbal,Female,4.06
G-96,952,4079,EEE,Jack Peterson,Male,3.95
G-96,952,5196,SoH,Huilin,Female,4.2
G-96,953,5278,LKCMedicine,Anjali Tiwari,Female,3.94
G-96,953,558,WKW SCI,Zhao Lei,Male,4.15
G-96,953,2888,SSS,Ellie Rivera,Female,4.1
G-96,953,215,CCDS,Ayaan Shah,Male,4.02
G-96,953,5207,SBS,Olive Lim,Female,4.21
G-96,954,5397,CCEB,Yumiko Watanabe,Female,3.94
G-96,954,2404,CoB (NBS),Isaiah Li,Male,4.15
G-96,954,3516,SSS,Nadia Binti Ahmad,Female,4.1
G-96,954,3171,SBS,Cody Evans,Male,4.02
G-96,954,3783,CCDS,Ranya Al-Mansoori,Female,4.17
G-96,955,4906,EEE,Caiyun,Female,4.0
G-96,955,2782,CoB (NBS),Samuel Robinson,Male,4.14
G-96,955,4396,CCDS,Zara Ali,Female,4.11
G-96,955,1088,LKCMedicine,Liang Bo,Male,3.91
G-96,955,5352,MAE,Sophia Smith,Female,4.15
G-96,956,3617,MAE,Gwen Kwan,Female,4.0
G-96,956,4614,EEE,Ethan Harris,Male,4.14
G-96,956,2826,CoB (NBS),Faisal Bukhari,Female,4.03
G-96,956,4370,CCDS,Dhruv Srivastava,Male,4.03
G-96,956,3447,SSS,Aditi Chai,Female,4.03
G-96,957,3221,CCEB,Una Kaur,Female,4.0
G-96,957,4092,SBS,Kunal Sinha,Male,4.12
G-96,957,979,CCDS,Patty Lim,Female,4.12
G-96,957,5197,EEE,Asher Li,Male,4.04
G-96,957,1544,CoB (NBS),Jessica Tan,Female,4.04
G-96,958,4189,EEE,Zahra Lestari,Female,4.0
G-96,958,717,CCDS,Victor Santos,Male,4.1
G-96,958,4939,CoB (NBS),Sophie Taylor,Female,4.52
G-96,958,5050,SBS,Yun Chen,Male,4.2
G-96,958,4037,MSE,Ying Xue,Female,4.02
G-96,959,2344,CoB (NBS),Manish Verma,Male,4.05
G-96,959,3738,EEE,Fang Xiu,Female,4.17
G-96,959,2909,EEE,Alexander Green,Male,4.1
G-96,959,5327,MSE,Vera Smith,Female,4.02
G-96,959,4488,EEE,Derek Chen,Male,4.1
G-96,960,5262,CoB (NBS),Samantha Flores,Female,4.02
G-96,960,5587,CCEB,Aisha Binti Rahman,Female,3.85
G-96,960,609,CCDS,Marina Tan,Female,4.17
G-96,960,5652,EEE,Liam Wang,Male,4.06
G-96,960,5363,CoB (NBS),Chad Dela Cruz,Male,4.02
G-97,961,3336,CCDS,Jin-Ah Kim,Female,3.86
G-97,961,2168,EEE,Priti Choudhary,Female,4.26
G-97,961,5159,CoB (NBS),Akira Kobayashi,Female,4.14
G-97,961,3284,SSS,Quade Cruz,Male,3.89
G-97,961,4356,CCEB,Keira Martinez,Female,4.26
G-97,962,1155,CCDS,Kinsley Price,Female,3.87
G-97,962,1836,CoB (NBS),Bella Ramirez,Female,4.26
G-97,962,935,CCEB,Ayesha Siddiqui,Female,4.16
G-97,962,3694,EEE,Grayson Wright,Male,3.89
G-97,962,1707,SSS,Mei Liu,Female,4.25
G-97,963,86,SSS,Asha Rahman,Female,3.89
G-97,963,5239,SBS,Maya Chua,Female,4.21
G-97,963,5829,ADM,Layla Zhao,Female,4.1
G-97,963,118,ASE,Adrian Chen,Male,3.97
G-97,963,4618,CEE,Tanya Acharya,Female,4.2
G-97,964,5648,SBS,Hannah Rogers,Female,3.9
G-97,964,4703,CoB (NBS),Scarlett Evans,Female,4.2
G-97,964,408,SSS,Bohan,Female,4.1
G-97,964,1953,SPMS,Wei Fang,Male,4.01
G-97,964,3176,CEE,Lola Zhao,Female,4.19
G-97,965,4714,CCDS,Kiran Iyer,Female,3.9
G-97,965,854,SSS,Emily Evans,Female,4.19
G-97,965,3218,SBS,Savannah Wood,Female,4.06
G-97,965,394,CCEB,Lachlan Thompson,Male,4.03
G-97,965,1860,CoB (NBS),Maya Gupta,Female,4.14
G-97,966,2771,CoE,Margo Wang,Female,3.91
G-97,966,1222,EEE,Long Thi Bich,Male,4.17
G-97,966,1915,CCEB,Maya Wood,Female,4.06
G-97,966,5560,SBS,Zhou Wei,Male,4.02
G-97,966,2122,SSS,Zohra Khan,Female,4.18
G-97,967,3442,ADM,Diana Khan,Female,4.0
G-97,967,2989,CoE,Jayden Chen,Male,4.2
G-97,967,2380,CCDS,Siti Aminah Binti Ibrahim,Female,4.1
G-97,967,1901,CEE,Quinn Yip,Male,4.04
G-97,967,185,CCEB,Xiu Ying,Female,4.17
G-97,968,3954,EEE,Kira Dewi,Female,4.0
G-97,968,4602,SPMS,Bodhi Yang,Male,4.17
G-97,968,862,CCEB,Violet Lee,Female,4.05
G-97,968,2058,CoB (NBS),Alexander Mitchell,Male,4.06
G-97,968,2111,CCDS,Olive Wong,Female,4.18
G-97,969,1786,CEE,Tony Tsang,Male,4.07
G-97,969,4757,CCDS,Kaira Lim,Female,4.01
G-97,969,3266,CoB (NBS),Chao Zhang,Male,4.12
G-97,969,3917,MAE,Jasmine Wong,Female,4.01
G-97,969,595,EEE,Ali Raza,Male,3.89
G-97,970,1924,CoB (NBS),Mei Xuan Tan,Female,4.0
G-97,970,863,SBS,Aria Thompson,Female,3.86
G-97,970,3816,CCEB,Rongxian,Female,4.3
G-97,970,127,CCDS,Wicaksono Adi,Male,4.2
G-97,970,1711,CCDS,Bashir Raza,Male,4.11
G-98,971,4035,CoE,Umar Sembiring,Male,3.9
G-98,971,5855,NIE,Nianzu,Female,4.3
G-98,971,4414,MAE,Colton Bailey,Male,4.12
G-98,971,107,EEE,Paige Wang,Female,3.88
G-98,971,4199,CEE,Malachi Foster,Male,4.26
G-98,972,4747,CCDS,Jae-Suk Jung,Male,3.97
G-98,972,3695,CCEB,Pei Li,Female,4.18
G-98,972,1639,EEE,Matthew Evans,Male,4.11
G-98,972,2289,MAE,Victoria Reed,Female,3.89
G-98,972,3167,SoH,Hugo Yang,Male,4.26
G-98,973,5550,SoH,Alexander King,Male,4.0
G-98,973,5605,CCDS,Dawn Lim,Female,4.2
G-98,973,1280,CEE,Jason Lam,Male,4.14
G-98,973,4793,SBS,Kaiming,Female,4.0
G-98,973,1537,NIE,Josh Thompson,Male,4.18
G-98,974,4927,EEE,Aiden Chen,Male,4.01
G-98,974,5097,CoB (NBS),Katherine Young,Female,4.14
G-98,974,4691,SPMS,Carter Lee,Male,4.11
G-98,974,4412,SSS,Michelle Lee,Female,4.02
G-98,974,4447,CCDS,Gage Fisher,Male,4.22
G-98,975,4310,CCDS,Caleb Lim,Male,4.02
G-98,975,1447,SSS,Avery Smith,Female,4.12
G-98,975,2517,ADM,Liu Chen,Male,4.14
G-98,975,4243,EEE,Emily Li,Female,4.01
G-98,975,3220,CCDS,Asher Wang,Male,4.27
G-98,976,568,EEE,Finnley Brooks,Male,4.02
G-98,976,1126,CEE,Nina Lin,Female,4.08
G-98,976,1777,WKW SCI,Henry Hill,Male,4.1
G-98,976,2875,CoB (NBS),Hana Wong,Female,4.01
G-98,976,3041,CCDS,Syahrul Bin Omar,Male,4.2
G-98,977,2335,CCDS,Logan Taylor,Male,4.02
G-98,977,3983,SBS,Leah Wilson,Female,4.08
G-98,977,529,EEE,Uriah Salazar,Male,4.15
G-98,977,4160,CoB (NBS),Abigail King,Female,4.02
G-98,977,3491,MSE,Ryusei Nakamura,Male,4.09
G-98,978,5369,SoH,Jay Patel,Male,4.03
G-98,978,5866,ASE,Ritika Sharma,Female,4.06
G-98,978,4172,CCDS,Dhruv Singh,Male,4.14
G-98,978,1612,SSS,Mindy Kwan,Female,4.02
G-98,978,947,CoB (NBS),Zhi Xuan,Male,4.04
G-98,979,738,MSE,Judah Hall,Male,4.03
G-98,979,3105,ADM,Maya Lewis,Female,4.05
G-98,979,3942,CCDS,Siddharth Mehta,Male,4.21
G-98,979,2934,EEE,Tara Menon,Female,4.03
G-98,979,3960,SPMS,Henry Bennett,Male,3.85
G-98,980,276,EEE,Zoe Lee,Female,4.03
G-98,980,3122,MAE,Diana Binti Mohd,Female,3.88
G-98,980,5545,CCDS,Asha Devi,Female,4.52
G-98,980,417,CCDS,Budi Santoso,Male,4.05
G-98,980,5010,CCDS,Haru Yamaguchi,Male,4.14
G-99,981,4342,CoE,Samantha Rogers,Female,3.88
G-99,981,4009,EEE,Zachary Chen,Male,4.19
G-99,981,5762,CCDS,Ruby Nelson,Female,4.08
G-99,981,5329,CoB (NBS),Ali Zain,Male,3.94
G-99,981,2981,SSS,Lian Chen,Female,4.26
G-99,982,885,MAE,Aki Yoshida,Female,3.9
G-99,982,2439,EEE,Ronin Huang,Male,4.15
G-99,982,3607,SSS,Kiran Malhotra,Female,4.08
G-99,982,1238,NIE,Daniel White,Male,4.0
G-99,982,481,CCDS,Katherine Morales,Female,4.18
G-99,983,4913,SPMS,Amaya Tan,Female,3.92
G-99,983,1478,MAE,Kylan Yang,Male,4.18
G-99,983,5249,CCDS,Hana Binti Ali,Female,4.1
G-99,983,1554,SSS,Zion Tan,Male,4.0
G-99,983,1845,CCEB,Xiaoling Zhang,Female,4.17
G-99,984,5561,EEE,Fatima Iqbal,Female,3.96
G-99,984,771,CoE,Michael Walker,Male,4.14
G-99,984,4739,SSS,Sophie Rivera,Female,4.06
G-99,984,2443,CCDS,Manoj Patel,Male,4.0
G-99,984,4797,SoH,Mai Tran,Female,4.14
G-99,985,4819,CoB (NBS),Aaliyah Howard,Female,4.0
G-99,985,1586,MSE,Rafael De Leon,Male,4.11
G-99,985,4630,ADM,Natalia Wong,Female,4.11
G-99,985,766,WKW SCI,Hassan Shah,Male,4.01
G-99,985,1403,SSS,Meera Shah,Female,4.25
G-99,986,943,CCEB,Farah Binti Omar,Female,4.0
G-99,986,4892,CCDS,Ikram Tan,Male,4.11
G-99,986,2766,SoH,Nisha Malik,Female,4.03
G-99,986,4718,CEE,Niko Setiawan,Male,4.05
G-99,986,1058,SSS,Karla Bautista,Female,4.15
G-99,987,2282,SSS,Natalia Fedorova,Female,4.0
G-99,987,122,CoB (NBS),Samuel Wright,Male,4.08
G-99,987,1472,EEE,Queenie Li,Female,4.12
G-99,987,1944,CCEB,Vikas Mehta,Male,4.01
G-99,987,2897,SoH,Ella Santos,Female,4.03
G-99,988,5482,CEE,Joanna Tan,Female,4.02
G-99,988,740,SPMS,Nash Li,Male,4.08
G-99,988,66,CoB (NBS),Layla Turner,Female,4.12
G-99,988,1653,CCDS,Travis Wong,Male,4.02
G-99,988,5085,CCEB,Rina Tan,Female,4.13
G-99,989,2264,WKW SCI,Phan Duc Minh,Male,4.05
G-99,989,4855,CCEB,Maya Morgan,Female,4.03
G-99,989,5841,CoE,William Yang,Male,4.2
G-99,989,3509,EEE,Sana Tan,Female,4.02
G-99,989,2578,CEE,Qasim Bin Noor,Male,4.05
G-99,990,253,EEE,Aria Wadhwa,Female,4.03
G-99,990,1865,MSE,Naoko Ueda,Female,3.86
G-99,990,1063,ASE,Maya Hughes,Female,4.27
G-99,990,283,WKW SCI,Nobu Yamamoto,Male,4.06
G-99,990,5402,MAE,Matthew Garcia,Male,3.86
G-100,991,2009,CCDS,Isabella Thomas,Female,3.9
G-100,991,701,CoB (NBS),Ameer Bin Rahman,Male,4.2
G-100,991,1795,SSS,Tao Wang,Female,4.12
G-100,991,2017,CoE,Caiyun,Male,3.91
G-100,991,1824,MAE,Yuanqing,Female,4.25
G-100,992,347,EEE,Meera Menon,Female,3.92
G-100,992,2040,SoH,Wesley Turner,Male,4.17
G-100,992,2332,CoB (NBS),Maya Ong,Female,4.14
G-100,992,5953,SBS,Orlando Wu,Male,4.01
G-100,992,4061,CCEB,Naina Gupta,Female,4.2
G-100,993,438,MAE,Iris Rivera,Female,3.95
G-100,993,5791,EEE,Peter Choi,Male,4.19
G-100,993,4425,ASE,Carla Wang,Female,4.12
G-100,993,2089,CoB (NBS),Han Zhang,Male,4.02
G-100,993,1547,CCEB,Margaret Li,Female,4.2
G-100,994,1176,CCDS,Mia Hall,Female,3.95
G-100,994,861,MSE,Hua Zhang,Male,4.17
G-100,994,5800,CoB (NBS),Yumi Nishikawa,Female,4.14
G-100,994,5743,EEE,Bradley Huang,Male,4.01
G-100,994,412,MAE,Seema Kapoor,Female,4.19
G-100,995,370,EEE,Mia Wong,Female,4.03
G-100,995,2603,CoE,Ali Rehman,Male,4.14
G-100,995,1875,SoH,Rachel Lee,Female,4.11
G-100,995,2698,CCDS,Owen Hill,Male,4.03
G-100,995,3280,CoB (NBS),Alina Malik,Female,4.19
G-100,996,2097,CoB (NBS),Siti Maryam,Female,4.03
G-100,996,4043,CCDS,Adrian King,Male,4.12
G-100,996,2346,EEE,Fiona Clark,Female,4.15
G-100,996,2000,NIE,Danty Susanto,Male,4.05
G-100,996,3137,LKCMedicine,Raquel Huang,Female,4.18
G-100,997,4274,EEE,Tommy Wu,Male,4.03
G-100,997,967,SBS,Mia Phillips,Female,4.17
G-100,997,4888,NIE,Carter Moore,Male,4.1
G-100,997,111,SPMS,Ying Liu,Female,4.03
